p,gmn
0.233333,-1.26412e-12
0.233333,-7.47328e-16
0.233333,-3.56418e-08
0.233333,-3.12867e-08
0.233333,-4.49346e-11
0.233333,-6.55459e-10
0.233333,-2.02527e-08
0.233333,-4.49324e-11
0.233333,-2.84623e-10
0.233333,-3.02872e-08
0.233333,-1.1922e-09
0.233333,-1.42036e-13
0.233333,-2.54042e-08
0.233333,-4.36831e-08
0.233333,-4.49401e-11
0.233333,-2.9438e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-3.44977e-10
0.233333,-4.21286e-08
0.233333,-4.94139e-10
0.233333,-1.31798e-09
0.233333,-1.36578e-13
0.233333,-3.07194e-10
0.233333,-5.80136e-11
0.233333,-4.34507e-10
0.233333,-4.49324e-11
0.233333,-3.76823e-10
0.233333,-4.49326e-11
0.233333,-2.7492e-09
0.233333,-5.05075e-08
0.233333,-2.23872e-09
0.233333,-4.49323e-11
0.233333,-1.40917e-12
0.233333,-2.27759e-08
0.233333,-6.7446e-15
0.233333,-1.57044e-10
0.233333,-3.29185e-14
0.233333,0.0488155
0.233333,-2.65787e-08
0.233333,-2.39529e-11
0.233333,-8.81176e-11
0.233333,-5.55129e-09
0.233333,-3.01611e-10
0.233333,-1.67622e-13
0.233333,-4.40505e-12
0.233333,-9.12708e-16
0.233333,-4.28294e-12
0.233333,-1.82875e-09
0.233333,-4.48067e-11
0.233333,-4.28614e-12
0.233333,0.161892
0.233333,-1.86439e-13
0.233333,-1.27205e-11
0.233333,-1.23928e-11
0.233333,-3.91361e-11
0.233333,0.0365958
0.233333,-2.60614e-10
0.233333,-3.23169e-10
0.233333,-5.82451e-08
0.233333,-1.20974e-09
0.233333,-6.46224e-10
0.233333,-4.49394e-11
0.233333,-3.57368e-09
0.233333,-4.49325e-11
0.233333,-8.68198e-11
0.233333,-4.09335e-10
0.233333,0.116512
0.233333,-5.48108e-10
0.233333,-4.49324e-11
0.233333,-1.28994e-14
0.233333,-4.4934e-11
0.233333,-4.49324e-11
0.233333,-4.61806e-09
0.233333,-4.45776e-11
0.233333,-2.22413e-08
0.233333,-7.7703e-09
0.233333,-1.08384e-08
0.233333,-6.41118e-13
0.233333,-4.49495e-11
0.233333,-3.58422e-14
0.233333,0.0359051
0.233333,-1.82598e-08
0.233333,-4.49323e-11
0.233333,0.0430393
0.233333,-1.20974e-09
0.233333,0.0100761
0.233333,-1.26914e-09
0.233333,-4.49419e-11
0.233333,-2.14433e-10
0.233333,-5.32329e-09
0.233333,-9.07985e-15
0.233333,-1.10603e-13
0.233333,-1.25705e-10
0.233333,-1.57603e-12
0.233333,0.0605914
0.233333,-1.18055e-08
0.233333,-7.28123e-10
0.233333,-3.27693e-08
0.233333,-2.87066e-08
0.233333,-2.61243e-08
0.233333,-4.49324e-11
0.233333,-4.4934e-11
0.233333,-4.49324e-11
0.233333,-2.03264e-09
0.233333,-6.30722e-09
0.233333,-4.49423e-11
0.233333,-4.49323e-11
0.233333,-1.4986e-10
0.233333,-1.30166e-13
0.233333,-9.18516e-15
0.233333,-2.3252e-09
0.233333,-8.7404e-13
0.233333,-4.49364e-11
0.233333,-1.27117e-10
0.233333,-4.94862e-09
0.233333,-4.20568e-10
0.233333,-9.62623e-13
0.233333,-9.15178e-09
0.233333,-2.16362e-15
0.233333,-7.46102e-15
0.233333,-3.85011e-13
0.233333,-1.53622e-09
0.233333,-4.49331e-11
0.233333,-1.18559e-10
0.233333,-2.11443e-09
0.233333,-1.64271e-09
0.233333,-3.02352e-13
0.233333,-3.53903e-11
0.233333,-5.53202e-08
0.233333,-9.29264e-11
0.233333,-1.48164e-09
0.233333,-4.49987e-11
0.233333,-1.04779e-10
0.233333,-3.4136e-09
0.233333,-4.49324e-11
0.233333,-8.04634e-10
0.233333,-4.49324e-11
0.233333,-2.7688e-09
0.233333,-1.65751e-08
0.233333,-1.73958e-08
0.233333,-4.56305e-09
0.233333,-4.17264e-08
0.233333,-4.49324e-11
0.233333,-3.06951e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-7.6129e-13
0.233333,-3.89815e-10
0.233333,-7.39971e-09
0.233333,-7.34733e-09
0.233333,-5.83904e-14
0.233333,-8.48925e-09
0.233333,-7.81565e-12
0.233333,-1.6685e-08
0.233333,-1.03265e-13
0.233333,-2.30967e-08
0.233333,-5.78712e-15
0.233333,-2.07148e-09
0.233333,-4.49324e-11
0.233333,-2.01228e-15
0.233333,-1.85309e-11
0.233333,-1.20974e-09
0.233333,-4.49355e-11
0.233333,-2.19229e-08
0.233333,-1.05598e-10
0.233333,-3.82819e-14
0.233333,-4.01173e-09
0.233333,-4.87277e-09
0.233333,-6.46986e-10
0.233333,-3.79395e-14
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-1.78449e-08
0.233333,-4.49324e-11
0.233333,-1.08717e-09
0.233333,-4.01524e-13
0.233333,-4.16669e-09
0.233333,0.0221752
0.233333,-1.20974e-09
0.233333,-8.70503e-14
0.233333,-4.49324e-11
0.233333,-4.49429e-11
0.233333,-4.49324e-11
0.233333,-5.09756e-12
0.233333,-2.06802e-08
0.233333,-2.68866e-15
0.233333,-5.55112e-16
0.233333,-2.8464e-10
0.233333,-2.293e-08
0.233333,-5.92332e-09
0.233333,-4.49326e-11
0.233333,-4.49395e-11
0.233333,-3.99923e-08
0.233333,-4.18658e-12
0.233333,-9.67474e-08
0.233333,-3.06893e-09
0.233333,-4.60158e-13
0.233333,-1.06285e-13
0.233333,-4.5114e-08
0.233333,-3.43506e-13
0.233333,-2.01705e-09
0.233333,-7.70446e-09
0.233333,-2.07677e-13
0.233333,-4.49373e-11
0.233333,-2.10558e-09
0.233333,-4.48591e-11
0.233333,-5.61698e-10
0.233333,-3.30447e-15
0.233333,-5.56951e-10
0.233333,-2.55698e-13
0.233333,-2.66914e-09
0.233333,-1.48784e-09
0.233333,-3.03091e-08
0.233333,-1.31786e-09
0.233333,-2.34721e-09
0.233333,-4.49324e-11
0.233333,-4.22162e-14
0.233333,-4.49324e-11
0.233333,-6.88465e-10
0.233333,-2.74623e-10
0.233333,-5.04278e-09
0.233333,-4.49324e-11
0.233333,-7.29832e-09
0.233333,-1.69052e-08
0.233333,-3.38856e-08
0.233333,-2.52082e-08
0.233333,-1.03272e-09
0.233333,-1.37697e-13
0.233333,-4.49324e-11
0.233333,-1.98261e-09
0.233333,0.076878
0.233333,-4.49329e-11
0.233333,-4.49324e-11
0.233333,-2.27987e-08
0.233333,-2.84638e-10
0.233333,-4.49324e-11
0.233333,0.0910797
0.233333,-1.5387e-13
0.233333,-4.49324e-11
0.233333,-4.37821e-11
0.233333,0.154411
0.233333,-1.11528e-09
0.233333,-3.50538e-10
0.233333,-3.22272e-13
0.233333,-4.4933e-11
0.233333,-4.49324e-11
0.233333,-4.27327e-12
0.233333,-1.80566e-08
0.233333,-1.26255e-08
0.233333,-4.44394e-09
0.233333,-1.07312e-08
0.233333,-1.40731e-13
0.233333,-1.79894e-09
0.233333,-1.31201e-11
0.233333,-4.49323e-11
0.233333,-4.49326e-11
0.233333,-4.49332e-11
0.233333,-7.33083e-10
0.233333,-1.78097e-08
0.233333,-8.38152e-09
0.233333,-4.49323e-11
0.233333,-2.98601e-13
0.233333,0.0046257
0.233333,-2.15615e-08
0.233333,-1.73161e-11
0.233333,0.0331365
0.233333,-4.7251e-15
0.233333,-4.49255e-11
0.233333,-3.60747e-11
0.233333,-1.5707e-09
0.233333,-3.22085e-10
0.233333,-1.20975e-09
0.233333,-2.02883e-09
0.233333,-1.12777e-08
0.233333,-1.96334e-13
0.233333,-1.13336e-09
0.233333,-4.49324e-11
0.233333,-2.22134e-08
0.233333,-4.49326e-11
0.233333,-7.67707e-11
0.233333,-2.84638e-10
0.233333,-4.49324e-11
0.233333,-4.49445e-11
0.233333,-1.79738e-09
0.233333,-2.04644e-09
0.233333,-2.41879e-11
0.233333,-4.49323e-11
0.233333,-1.78509e-08
0.233333,-4.17654e-08
0.233333,-4.49324e-11
0.233333,-1.69914e-08
0.233333,-3.20401e-13
0.233333,-1.99545e-12
0.233333,-4.49348e-11
0.233333,-2.04022e-10
0.233333,-7.97402e-11
0.233333,-9.79772e-15
0.233333,-1.97092e-08
0.233333,-4.49401e-11
0.233333,-7.51279e-15
0.233333,-4.49325e-11
0.233333,-4.49354e-11
0.233333,-4.49336e-11
0.233333,-9.61884e-12
0.233333,-4.49352e-11
0.233333,-4.4937e-11
0.233333,-3.27328e-08
0.233333,-2.47778e-10
0.233333,-1.97746e-09
0.233333,-3.13461e-08
0.233333,-4.49347e-11
0.233333,-1.18042e-08
0.233333,-5.98728e-10
0.233333,-6.59669e-11
0.233333,-4.49498e-11
0.233333,-1.10477e-10
0.233333,-3.66716e-10
0.233333,-3.73518e-14
0.233333,-2.63805e-08
0.233333,-4.49327e-11
0.233333,0.116029
0.233333,-3.0136e-09
0.233333,-3.53953e-14
0.233333,-2.26209e-08
0.233333,-2.59192e-08
0.233333,-1.10441e-13
0.233333,-3.70398e-14
0.233333,-1.51126e-10
0.233333,-2.3717e-12
0.233333,-3.95409e-09
0.233333,-3.45123e-14
0.233333,-6.97414e-15
0.233333,-4.49324e-11
0.233333,-3.42765e-08
0.233333,-3.69234e-10
0.233333,-2.8578e-13
0.233333,-1.88706e-13
0.233333,-4.78498e-15
0.233333,-1.07922e-08
0.233333,-2.20593e-13
0.233333,0.12651
0.233333,-1.33633e-11
0.233333,-4.49324e-11
0.233333,-2.44503e-09
0.233333,-1.26119e-09
0.233333,-4.49324e-11
0.233333,-6.71108e-13
0.233333,-1.20975e-09
0.233333,-1.7389e-10
0.233333,-1.90285e-14
0.233333,-1.62135e-08
0.233333,-3.09996e-13
0.233333,-3.12664e-09
0.233333,-4.49324e-11
0.233333,-4.49446e-11
0.233333,-4.49324e-11
0.233333,-4.49334e-11
0.233333,-4.3234e-10
0.233333,-6.36938e-09
0.233333,-2.44253e-08
0.233333,-1.00947e-13
0.233333,-6.06576e-09
0.233333,-4.49327e-11
0.233333,-3.45064e-15
0.233333,-1.01436e-09
0.233333,-1.05262e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.08079e-09
0.233333,-2.69376e-08
0.233333,-8.69299e-09
0.233333,-3.84745e-08
0.233333,-4.49324e-11
0.233333,-6.65887e-09
0.233333,-4.42836e-08
0.233333,-6.75829e-10
0.233333,-3.80204e-08
0.233333,-1.68799e-08
0.233333,-2.40582e-08
0.233333,4.81068e-08
0.233333,-6.69927e-10
0.233333,-1.8719e-09
0.233333,-7.51626e-16
0.233333,-1.63795e-09
0.233333,-4.49213e-11
0.233333,-8.9824e-12
0.233333,0.196743
0.233333,-4.49335e-11
0.233333,-2.64327e-13
0.233333,-1.84649e-08
0.233333,-5.76492e-10
0.233333,-4.49345e-11
0.233333,-8.03044e-12
0.233333,-1.3908e-09
0.233333,-7.38711e-10
0.233333,-4.49329e-11
0.233333,-2.63247e-13
0.233333,-5.42639e-15
0.233333,-4.49325e-11
0.233333,-1.45209e-09
0.233333,-4.49324e-11
0.233333,-3.09977e-10
0.233333,-4.00027e-15
0.233333,-1.29991e-09
0.233333,-4.49324e-11
0.233333,-2.75839e-08
0.233333,-1.35129e-09
0.233333,-7.99399e-09
0.233333,0.209744
0.233333,-2.17892e-10
0.233333,-1.0774e-13
0.233333,-1.14746e-09
0.233333,-2.45107e-08
0.233333,-4.13506e-08
0.233333,-4.49216e-14
0.233333,-1.24874e-09
0.233333,-4.49323e-11
0.233333,-3.01113e-09
0.233333,-4.49323e-11
0.233333,-4.8193e-08
0.233333,-1.20974e-09
0.233333,-5.75948e-09
0.233333,-7.27488e-13
0.233333,-4.49327e-11
0.233333,-4.56826e-09
0.233333,-4.49349e-11
0.233333,-4.47662e-11
0.233333,-9.48593e-10
0.233333,-1.20974e-09
0.233333,-6.63201e-11
0.233333,-4.49324e-11
0.233333,-2.86685e-13
0.233333,0.0830688
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49325e-11
0.233333,-6.78457e-13
0.233333,-4.4937e-11
0.233333,-2.49997e-08
0.233333,-7.40233e-10
0.233333,-2.44867e-13
0.233333,-1.48166e-10
0.233333,-3.051e-13
0.233333,-1.03796e-08
0.233333,-1.93684e-08
0.233333,-2.84625e-10
0.233333,-3.55016e-14
0.233333,-7.50171e-10
0.233333,-4.49324e-11
0.233333,-1.09324e-09
0.233333,-8.97837e-14
0.233333,-4.49053e-11
0.233333,-4.49324e-11
0.233333,0.0236865
0.233333,-4.49549e-11
0.233333,-6.44953e-15
0.233333,0.157017
0.233333,-4.93168e-14
0.233333,-1.6577e-08
0.233333,-4.28828e-08
0.233333,-1.22505e-09
0.233333,-8.97801e-10
0.233333,-4.49329e-11
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-2.84643e-10
0.233333,-2.16454e-12
0.233333,-2.0616e-08
0.233333,-6.12445e-08
0.233333,-4.49326e-11
0.233333,-4.40559e-08
0.233333,-1.85e-08
0.233333,-1.02295e-09
0.233333,-1.52968e-08
0.233333,-2.03993e-09
0.233333,-1.08388e-11
0.233333,-3.57767e-14
0.233333,-4.02394e-15
0.233333,-1.82659e-09
0.233333,-4.49327e-11
0.233333,-9.17093e-11
0.233333,0.0877836
0.233333,-4.137e-08
0.233333,-2.7539e-09
0.233333,0.00611753
0.233333,-2.46917e-11
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-3.00353e-08
0.233333,-4.49324e-11
0.233333,0.0899355
0.233333,-2.34257e-14
0.233333,-4.49325e-11
0.233333,-4.40188e-14
0.233333,-1.91041e-12
0.233333,-2.62598e-09
0.233333,-4.49329e-11
0.233333,-3.86209e-08
0.233333,-4.49324e-11
0.233333,-1.49052e-09
0.233333,-4.49324e-11
0.233333,-2.86494e-08
0.233333,-6.51089e-12
0.233333,-2.53491e-12
0.233333,-4.49324e-11
0.233333,-2.01158e-10
0.233333,-1.33348e-14
0.233333,-1.45937e-09
0.233333,-4.49326e-11
0.233333,-2.96835e-10
0.233333,-4.49324e-11
0.233333,-1.40904e-13
0.233333,-2.44253e-08
0.233333,-4.4638e-11
0.233333,-4.49331e-11
0.233333,0.0352073
0.233333,-4.49324e-11
0.233333,-4.49381e-11
0.233333,-1.00913e-11
0.233333,-2.45777e-08
0.233333,-3.38946e-13
0.233333,-1.35069e-08
0.233333,-4.79684e-08
0.233333,-5.28885e-13
0.233333,-5.95e-10
0.233333,-4.49341e-11
0.233333,-3.92092e-13
0.233333,-2.80359e-10
0.233333,-5.0775e-10
0.233333,-1.29038e-09
0.233333,-8.96343e-12
0.233333,-2.42264e-12
0.233333,-4.49324e-11
0.233333,-5.27553e-10
0.233333,-1.15583e-08
0.233333,-4.49369e-11
0.233333,-4.48626e-14
0.233333,-1.93522e-14
0.233333,-2.84637e-10
0.233333,-6.0801e-10
0.233333,-5.02619e-10
0.233333,-7.1986e-14
0.233333,-9.0267e-09
0.233333,-1.20977e-09
0.233333,-4.49324e-11
0.233333,-9.78023e-15
0.233333,-1.83527e-13
0.233333,-3.34445e-10
0.233333,-1.47588e-09
0.233333,-4.49324e-11
0.233333,-4.46261e-11
0.233333,-3.28046e-08
0.233333,-4.49355e-11
0.233333,-1.3281e-09
0.233333,-5.87472e-12
0.233333,-2.89455e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-1.81158e-08
0.233333,-1.11518e-11
0.233333,-1.87748e-14
0.233333,-4.49324e-11
0.233333,-3.89165e-09
0.233333,-4.21885e-14
0.233333,-6.69597e-09
0.233333,-4.4936e-11
0.233333,-6.2005e-08
0.233333,-4.13933e-08
0.233333,-6.17062e-08
0.233333,-9.19071e-10
0.233333,-4.49326e-11
0.233333,-3.32332e-13
0.233333,-4.32919e-13
0.233333,-1.70257e-08
0.233333,-4.49324e-11
0.233333,-1.07357e-08
0.233333,-3.55704e-09
0.233333,-1.09289e-08
0.233333,-5.94895e-11
0.233333,-1.49962e-09
0.233333,-3.45269e-09
0.233333,-3.82637e-13
0.233333,-2.92785e-10
0.233333,-4.49404e-11
0.233333,-1.48357e-11
0.233333,-3.8423e-11
0.233333,-4.68937e-10
0.233333,0.0493593
0.233333,0.0107137
0.233333,-2.73618e-08
0.233333,-1.06877e-08
0.233333,-3.26408e-13
0.233333,-2.1392e-08
0.233333,-6.43505e-08
0.233333,0.00205388
0.233333,-2.80943e-12
0.233333,-3.5353e-13
0.233333,-1.26594e-09
0.233333,-4.49324e-11
0.233333,-7.55118e-12
0.233333,-4.49323e-11
0.233333,-4.49323e-11
0.233333,-3.37373e-11
0.233333,-2.42444e-11
0.233333,-4.49371e-11
0.233333,-1.67921e-15
0.233333,-7.33649e-14
0.233333,-8.51766e-12
0.233333,-3.7001e-15
0.233333,-2.31433e-08
0.233333,-1.95596e-13
0.233333,-8.40197e-11
0.233333,-3.3712e-13
0.233333,-5.15041e-09
0.233333,-2.48831e-16
0.233333,-2.35334e-08
0.233333,-6.67176e-10
0.233333,-5.74677e-16
0.233333,-4.49325e-11
0.233333,-1.9984e-15
0.233333,-4.49339e-11
0.233333,-2.84637e-10
0.233333,-4.16448e-11
0.233333,-3.78166e-15
0.233333,0.00386014
0.233333,-4.49324e-11
0.233333,-6.51963e-16
0.233333,-4.49328e-11
0.233333,-1.47106e-09
0.233333,-2.40087e-10
0.233333,-7.29507e-13
0.233333,-4.4934e-11
0.233333,-8.84547e-10
0.233333,-1.97053e-11
0.233333,-4.49335e-11
0.233333,-4.49324e-11
0.233333,-8.28649e-09
0.233333,-9.36765e-09
0.233333,-2.84643e-10
0.233333,-1.2481e-09
0.233333,-4.49472e-11
0.233333,0.00449726
0.233333,-1.87177e-15
0.233333,-8.4041e-09
0.233333,-5.07023e-08
0.233333,-3.99563e-08
0.233333,-9.00668e-15
0.233333,-4.71322e-11
0.233333,-4.49324e-11
0.233333,-4.49366e-11
0.233333,-8.40954e-11
0.233333,-1.19746e-14
0.233333,-7.22567e-10
0.233333,-4.49323e-11
0.233333,-2.57472e-12
0.233333,-4.70629e-08
0.233333,-2.87703e-10
0.233333,-1.96228e-12
0.233333,-8.46207e-12
0.233333,-4.49324e-11
0.233333,-1.6807e-09
0.233333,-2.84639e-10
0.233333,-3.49713e-13
0.233333,-1.98441e-13
0.233333,-2.9279e-08
0.233333,-2.99059e-11
0.233333,-9.55018e-10
0.233333,-5.64826e-15
0.233333,-4.49356e-11
0.233333,-1.41071e-11
0.233333,-4.49329e-11
0.233333,-8.52924e-09
0.233333,-1.50373e-09
0.233333,-3.19493e-08
0.233333,-2.84641e-10
0.233333,-2.08537e-08
0.233333,-2.93867e-08
0.233333,-2.27558e-15
0.233333,-4.99566e-08
0.233333,-9.71198e-09
0.233333,-6.12645e-12
0.233333,-1.50518e-12
0.233333,-4.49325e-11
0.233333,-4.49324e-11
0.233333,0.0469639
0.233333,-4.6175e-09
0.233333,-1.25669e-12
0.233333,-5.99426e-12
0.233333,-1.44696e-13
0.233333,-1.37863e-09
0.233333,-4.32841e-09
0.233333,-4.0816e-13
0.233333,-1.21876e-08
0.233333,-1.23071e-15
0.233333,-1.37572e-08
0.233333,-4.49339e-11
0.233333,-1.42352e-08
0.233333,-2.80416e-10
0.233333,-4.80252e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-8.79764e-09
0.233333,-6.76437e-09
0.233333,-4.49323e-11
0.233333,-3.1224e-13
0.233333,-4.49323e-11
0.233333,-2.34481e-08
0.233333,-1.49572e-08
0.233333,-1.86713e-10
0.233333,-4.49346e-11
0.233333,-3.16493e-12
0.233333,-9.76755e-10
0.233333,-5.92115e-10
0.233333,-6.88864e-13
0.233333,-3.34157e-08
0.233333,-2.12822e-08
0.233333,-1.06509e-15
0.233333,-9.09199e-12
0.233333,-2.04019e-10
0.233333,-1.50634e-08
0.233333,-2.83316e-08
0.233333,-7.83444e-08
0.233333,-4.49324e-11
0.233333,-1.17111e-11
0.233333,-4.49323e-11
0.233333,-2.05096e-08
0.233333,-1.64271e-09
0.233333,-3.90278e-10
0.233333,-1.06262e-08
0.233333,-1.07185e-09
0.233333,-5.85017e-09
0.233333,-8.35188e-13
0.233333,-2.99563e-14
0.233333,-1.34868e-09
0.233333,-8.52875e-11
0.233333,-2.93101e-08
0.233333,-1.41108e-09
0.233333,-2.29235e-12
0.233333,-1.07596e-11
0.233333,-3.18372e-09
0.233333,-4.49324e-11
0.233333,-6.38173e-09
0.233333,-5.5471e-08
0.233333,-1.55119e-09
0.233333,-1.2837e-15
0.233333,-1.82184e-13
0.233333,-4.49323e-11
0.233333,-4.49328e-11
0.233333,-4.89164e-10
0.233333,-3.05487e-12
0.233333,-8.82776e-11
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-9.37953e-10
0.233333,-4.49324e-11
0.233333,-7.77567e-09
0.233333,-4.19103e-09
0.233333,0.00939927
0.233333,-2.48221e-13
0.233333,-4.62268e-09
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-6.43626e-10
0.233333,-3.76744e-13
0.233333,-5.43336e-13
0.233333,-2.86965e-10
0.233333,-2.40738e-11
0.233333,-1.10336e-09
0.233333,-9.27163e-10
0.233333,-2.58873e-13
0.233333,-1.00373e-10
0.233333,-2.71056e-12
0.233333,-1.86285e-11
0.233333,-1.01558e-13
0.233333,-1.20974e-09
0.233333,-2.24181e-09
0.233333,-3.38431e-13
0.233333,-4.49352e-11
0.233333,-1.77755e-09
0.233333,-3.15095e-13
0.233333,-2.53893e-08
0.233333,-4.49324e-11
0.233333,-1.63616e-08
0.233333,-4.49331e-11
0.233333,-4.49327e-11
0.233333,-3.1565e-12
0.233333,-2.64358e-13
0.233333,-3.878e-11
0.233333,-2.0755e-09
0.233333,-5.10819e-08
0.233333,-1.17032e-09
0.233333,-9.61567e-09
0.233333,-4.49348e-11
0.233333,-2.46185e-08
0.233333,-2.33874e-13
0.233333,-5.56831e-11
0.233333,-3.83374e-15
0.233333,-4.49451e-11
0.233333,-8.83466e-12
0.233333,-8.7861e-11
0.233333,-1.50168e-08
0.233333,-2.25378e-14
0.233333,0.181552
0.233333,-4.49401e-11
0.233333,0.0803723
0.233333,-2.04018e-10
0.233333,-3.86849e-12
0.233333,-2.56337e-13
0.233333,-1.51699e-12
0.233333,-4.25052e-09
0.233333,-4.92148e-08
0.233333,-1.39104e-08
0.233333,-3.00153e-08
0.233333,0.0465053
0.233333,-4.49324e-11
0.233333,-2.57622e-09
0.233333,-3.02179e-13
0.233333,-1.23864e-15
0.233333,-1.33234e-13
0.233333,-1.8347e-10
0.233333,-1.84432e-08
0.233333,-7.64198e-13
0.233333,-3.33708e-08
0.233333,-4.49326e-11
0.233333,-7.27787e-13
0.233333,-1.20979e-09
0.233333,-4.20365e-13
0.233333,-2.2061e-10
0.233333,-9.95037e-15
0.233333,-7.98328e-10
0.233333,-1.18424e-12
0.233333,-4.49367e-11
0.233333,-4.49365e-11
0.233333,-2.2402e-08
0.233333,-1.23862e-09
0.233333,-1.10954e-12
0.233333,-1.44433e-08
0.233333,-4.4936e-11
0.233333,-1.21865e-09
0.233333,-4.49324e-11
0.233333,0.067332
0.233333,-1.18869e-08
0.233333,-6.79039e-09
0.233333,-2.24835e-10
0.233333,0.167834
0.233333,-4.49324e-11
0.233333,-2.84635e-10
0.233333,0.189568
0.233333,-5.25673e-09
0.233333,-3.28719e-08
0.233333,-4.79194e-12
0.233333,-7.89748e-13
0.233333,-3.62458e-10
0.233333,-4.49324e-11
0.233333,-3.95762e-10
0.233333,-3.95735e-10
0.233333,0.010504
0.233333,-5.1805e-08
0.233333,-2.54578e-10
0.233333,-1.32005e-13
0.233333,-5.87807e-10
0.233333,-2.52625e-08
0.233333,-7.37735e-09
0.233333,-6.40452e-14
0.233333,-2.57326e-11
0.233333,-1.88133e-08
0.233333,-1.18e-13
0.233333,0.0370115
0.233333,-3.67561e-10
0.233333,-4.49324e-11
0.233333,0.129188
0.233333,-2.04079e-08
0.233333,-2.10017e-08
0.233333,-7.56967e-08
0.233333,-1.839e-09
0.233333,-6.2668e-12
0.233333,-4.49325e-11
0.233333,-1.10646e-14
0.233333,-6.23284e-10
0.233333,0.0953932
0.233333,-1.8302e-09
0.233333,-4.12354e-08
0.233333,-6.1632e-13
0.233333,-2.26517e-11
0.233333,-4.49332e-11
0.233333,-1.06195e-08
0.233333,-1.85907e-08
0.233333,-1.20974e-09
0.233333,-1.008e-08
0.233333,-4.49324e-11
0.233333,-8.31937e-11
0.233333,-6.10924e-15
0.233333,-4.49325e-11
0.233333,-4.49337e-11
0.233333,-5.07693e-13
0.233333,-4.49329e-11
0.233333,-3.92048e-15
0.233333,-2.5596e-10
0.233333,-6.73231e-09
0.233333,-6.11897e-15
0.233333,-2.50875e-08
0.233333,-6.49008e-15
0.233333,-7.19411e-09
0.233333,-8.92723e-14
0.233333,-2.97829e-11
0.233333,-4.80392e-09
0.233333,-7.37789e-11
0.233333,-8.01294e-09
0.233333,-6.59953e-09
0.233333,-4.49324e-11
0.233333,-6.33237e-10
0.233333,-1.40662e-12
0.233333,-6.10567e-13
0.233333,-1.89648e-10
0.233333,-4.19157e-09
0.233333,-1.15803e-08
0.233333,-5.46097e-08
0.233333,-7.59393e-14
0.233333,-3.07306e-09
0.233333,0.15857
0.233333,-4.49323e-11
0.233333,-1.76921e-14
0.233333,-6.60139e-13
0.233333,-1.48399e-09
0.233333,-1.13376e-08
0.233333,-1.96183e-15
0.233333,-6.29071e-09
0.233333,-4.49324e-11
0.233333,-1.45216e-09
0.233333,-6.26767e-12
0.233333,-1.3089e-14
0.233333,-4.49324e-11
0.233333,-4.86188e-15
0.233333,0.147072
0.233333,-4.49328e-11
0.233333,-1.87664e-09
0.233333,-4.49328e-11
0.233333,-1.29952e-09
0.233333,-2.13658e-08
0.233333,-5.31951e-12
0.233333,-1.58608e-13
0.233333,-1.25479e-14
0.233333,-5.81677e-09
0.233333,0.0532001
0.233333,-4.49323e-11
0.233333,-1.79335e-13
0.233333,-2.14169e-08
0.233333,-4.77003e-10
0.233333,-9.8527e-12
0.233333,0.00785395
0.233333,-6.65146e-09
0.233333,-4.49329e-11
0.233333,-3.09549e-09
0.233333,-1.48166e-13
0.233333,-5.63712e-09
0.233333,2.41363e-08
0.233333,-4.49339e-11
0.233333,-4.49324e-11
0.233333,-3.43496e-12
0.233333,-1.44728e-14
0.233333,-1.55114e-09
0.233333,-1.36788e-13
0.233333,-2.16662e-08
0.233333,-4.49359e-11
0.233333,-1.38251e-13
0.233333,-1.09821e-08
0.233333,-4.49324e-11
0.233333,-5.79093e-10
0.233333,-1.7375e-13
0.233333,-3.10955e-10
0.233333,-2.90072e-08
0.233333,-1.64041e-13
0.233333,-2.59237e-08
0.233333,-1.21151e-13
0.233333,-2.64882e-09
0.233333,-4.43769e-15
0.233333,-2.84632e-10
0.233333,-2.84636e-10
0.233333,-2.3212e-10
0.233333,-1.61624e-13
0.233333,-2.31981e-13
0.233333,-4.82141e-12
0.233333,-2.77139e-13
0.233333,-1.98478e-10
0.233333,-4.49324e-11
0.233333,-3.42958e-09
0.233333,-2.18465e-09
0.233333,-4.44803e-10
0.233333,-2.85185e-12
0.233333,-4.28121e-08
0.233333,-4.49327e-11
0.233333,-1.41804e-09
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49329e-11
0.233333,-4.49324e-11
0.233333,-1.88772e-09
0.233333,-2.76935e-08
0.233333,0.107923
0.233333,-1.23606e-09
0.233333,-5.44909e-09
0.233333,-1.07289e-09
0.233333,-4.49323e-11
0.233333,-2.11101e-15
0.233333,-4.49324e-11
0.233333,-1.65201e-12
0.233333,-4.49345e-11
0.233333,-1.69363e-13
